,order_id,customer_id,product_id,order_date,quantity,payment_id,payment_method,payment_status,payment_date,product_name,category,price,stock,name,gender,age,join_date,city,shipping_id,shipping_company,shipping_status,shipping_start_date,shipping_end_date,total_sales
101,O001187,C0548,P0133,2023-10-27 14:05:40,5,PAY001187,Credit Card,Completed,2023-10-27 14:43:40,전자제품 상품_133,화장품,6600,25,박정희,Female,41,2024-05-18,김포시,S001187,롯데택배,Cancelled,2023-10-27 22:43:40,,33000
102,O001649,C1047,P0433,2023-10-27 14:30:10,4,PAY001649,Bank Transfer,Completed,2023-10-27 14:43:10,의류 상품_433,의류,9800,100,이은서,Male,65,2023-12-11,화천군,S001649,한진택배,Delivered,2023-10-28 09:43:10,2023-11-01 09:43:10,39200
103,O003734,C1019,P0009,2023-10-27 19:15:02,2,PAY003734,Credit Card,Completed,2023-10-27 20:02:02,도서 상품_9,가구,71300,163,한지영,Female,17,2024-01-10,인제군,S003734,우체국택배,Delivered,2023-10-28 17:02:02,2023-11-02 17:02:02,142600
104,O003403,C0638,P0353,2023-10-27 23:08:39,1,PAY003403,Credit Card,Completed,2023-10-27 23:42:39,도서 상품_353,도서,33200,98,김영식,Female,16,2023-07-15,고양시 덕양구,S003403,우체국택배,Delivered,2023-10-28 02:42:39,2023-10-30 02:42:39,33200
105,O004352,C1606,P0342,2023-10-27 23:16:38,3,PAY004352,Bank Transfer,Failed,,가구 상품_342,의류,9100,140,윤윤서,Male,55,2025-01-08,횡성군,,,,,,27300
106,O002255,C0617,P0239,2023-10-27 23:51:20,4,PAY002255,Mobile Payment,Pending,,전자제품 상품_239,도서,43700,117,류영숙,Female,43,2024-12-20,원주시,,,,,,174800
107,O009628,C1124,P0015,2023-10-28 00:04:36,5,PAY009628,Bank Transfer,Completed,2023-10-28 00:13:36,식품 상품_15,식품,46500,99,장정숙,Female,32,2024-10-07,화성시,S009628,대한통운,Shipped,2023-10-28 08:13:36,,232500
108,O003268,C1299,P0008,2023-10-28 03:17:52,5,PAY003268,Credit Card,Completed,2023-10-28 04:12:52,화장품 상품_8,화장품,86700,182,안현숙,Female,65,2025-06-30,충주시,S003268,롯데택배,Delivered,2023-10-29 02:12:52,2023-11-03 02:12:52,433500
109,O003841,C1470,P0273,2023-10-28 03:59:37,5,PAY003841,Mobile Payment,Completed,2023-10-28 04:16:37,전자제품 상품_273,가구,89500,33,박현우,Male,23,2024-06-22,부천시,S003841,우체국택배,Shipped,2023-10-28 10:16:37,,447500
110,O004635,C0388,P0424,2023-10-28 06:28:46,5,PAY004635,Mobile Payment,Completed,2023-10-28 06:55:46,가구 상품_424,전자제품,11000,48,이서연,Female,66,2024-12-16,홍성군,S004635,한진택배,Delivered,2023-10-28 17:55:46,2023-10-30 17:55:46,55000
111,O006722,C0093,P0260,2023-10-28 06:40:58,1,PAY006722,Mobile Payment,Completed,2023-10-28 06:59:58,도서 상품_260,스포츠용품,6800,5,이영식,Male,41,2022-11-26,단양군,S006722,대한통운,Preparing,2023-10-28 08:59:58,,6800
112,O008173,C1366,P0130,2023-10-28 07:31:01,5,PAY008173,Bank Transfer,Completed,2023-10-28 08:15:01,도서 상품_130,전자제품,37800,79,김은정,Female,47,2025-01-13,철원군,S008173,대한통운,Shipped,2023-10-28 17:15:01,,189000
113,O004918,C1704,P0119,2023-10-28 08:34:34,5,PAY004918,Credit Card,Completed,2023-10-28 09:02:34,의류 상품_119,의류,28000,3,황지혜,Female,51,2023-07-07,보은군,S004918,대한통운,Delivered,2023-10-28 11:02:34,2023-11-02 11:02:34,140000
114,O001457,C0285,P0195,2023-10-28 11:35:50,4,PAY001457,Bank Transfer,Completed,2023-10-28 11:43:50,가구 상품_195,스포츠용품,23700,157,조지은,Male,51,2023-09-08,양구군,S001457,한진택배,Shipped,2023-10-28 12:43:50,,94800
115,O002012,C0051,P0387,2023-10-28 17:02:03,2,PAY002012,Bank Transfer,Completed,2023-10-28 17:26:03,식품 상품_387,스포츠용품,26700,197,강우진,Male,22,2024-05-13,횡성군,S002012,한진택배,Delivered,2023-10-29 01:26:03,2023-11-02 01:26:03,53400
116,O000817,C1661,P0393,2023-10-28 17:27:14,5,PAY000817,Credit Card,Completed,2023-10-28 17:35:14,식품 상품_393,식품,16200,76,김유진,Female,41,2023-04-24,오산시,S000817,한진택배,Delivered,2023-10-29 11:35:14,2023-10-30 11:35:14,81000
117,O003714,C0835,P0349,2023-10-28 17:34:26,3,PAY003714,Mobile Payment,Completed,2023-10-28 18:32:26,식품 상품_349,화장품,36300,149,하정수,Male,65,2024-12-15,동해시,S003714,롯데택배,Delivered,2023-10-29 05:32:26,2023-11-01 05:32:26,108900
118,O004237,C0826,P0359,2023-10-29 01:20:18,4,PAY004237,Bank Transfer,Completed,2023-10-29 01:30:18,의류 상품_359,화장품,15500,135,박준호,Female,26,2024-07-08,용인시,S004237,롯데택배,Shipped,2023-10-29 17:30:18,,62000
119,O009206,C0168,P0460,2023-10-29 03:16:09,4,PAY009206,Credit Card,Completed,2023-10-29 03:44:09,화장품 상품_460,가구,11800,159,장지혜,Female,53,2023-11-27,아산시,S009206,롯데택배,Delivered,2023-10-29 15:44:09,2023-10-30 15:44:09,47200
120,O003320,C0863,P0127,2023-10-29 06:15:43,1,PAY003320,Bank Transfer,Completed,2023-10-29 07:07:43,가구 상품_127,화장품,62500,75,이정훈,Male,43,2024-06-04,수원시 장안구,S003320,우체국택배,Delivered,2023-10-29 13:07:43,2023-11-03 13:07:43,62500
121,O000763,C1106,P0315,2023-10-29 06:44:04,3,PAY000763,Bank Transfer,Completed,2023-10-29 07:42:04,의류 상품_315,스포츠용품,92500,94,오은경,Male,61,2023-01-25,속초시,S000763,롯데택배,Preparing,2023-10-30 03:42:04,,277500
122,O008197,C1072,P0406,2023-10-29 07:38:56,2,PAY008197,Mobile Payment,Completed,2023-10-29 07:39:56,가구 상품_406,식품,28000,182,한성호,Female,61,2024-04-22,안산시 상록구,S008197,대한통운,Shipped,2023-10-29 12:39:56,,56000
123,O003589,C1016,P0488,2023-10-29 08:06:14,2,PAY003589,Bank Transfer,Completed,2023-10-29 08:51:14,스포츠용품 상품_488,화장품,55900,78,김수빈,Male,33,2025-09-10,양평군,S003589,우체국택배,Delivered,2023-10-30 06:51:14,2023-10-31 06:51:14,111800
124,O007320,C0848,P0378,2023-10-29 09:50:43,1,PAY007320,Mobile Payment,Completed,2023-10-29 10:40:43,스포츠용품 상품_378,전자제품,82500,133,김정순,Female,67,2024-04-12,횡성군,S007320,롯데택배,Delivered,2023-10-30 02:40:43,2023-11-04 02:40:43,82500
125,O003048,C0549,P0210,2023-10-29 10:53:23,4,PAY003048,Credit Card,Completed,2023-10-29 10:55:23,식품 상품_210,화장품,56400,148,이정숙,Male,68,2024-02-08,성남시 중원구,S003048,우체국택배,Delivered,2023-10-29 15:55:23,2023-10-30 15:55:23,225600
126,O009479,C0872,P0267,2023-10-29 11:15:08,5,PAY009479,Bank Transfer,Completed,2023-10-29 11:16:08,식품 상품_267,의류,48700,46,김지원,Male,64,2024-11-23,용인시,S009479,한진택배,Shipped,2023-10-30 04:16:08,,243500
127,O007806,C0286,P0260,2023-10-29 11:20:31,3,PAY007806,Mobile Payment,Completed,2023-10-29 12:20:31,도서 상품_260,스포츠용품,6800,5,우영숙,Male,39,2025-03-22,충주시,S007806,롯데택배,Delivered,2023-10-30 02:20:31,2023-11-02 02:20:31,20400
128,O005083,C1542,P0175,2023-10-29 11:56:05,4,PAY005083,Mobile Payment,Completed,2023-10-29 12:24:05,의류 상품_175,전자제품,33300,71,김상철,Male,17,2024-10-31,정선군,S005083,롯데택배,Delivered,2023-10-30 04:24:05,2023-11-03 04:24:05,133200
129,O009927,C1743,P0411,2023-10-29 12:25:35,5,PAY009927,Credit Card,Completed,2023-10-29 13:08:35,화장품 상품_411,의류,71500,183,이정남,Male,43,2023-08-23,영월군,S009927,대한통운,Delivered,2023-10-29 14:08:35,2023-10-31 14:08:35,357500
130,O002496,C0369,P0172,2023-10-29 13:02:42,3,PAY002496,Mobile Payment,Completed,2023-10-29 13:20:42,스포츠용품 상품_172,도서,45800,10,지하은,Male,64,2023-10-16,광명시,S002496,한진택배,Delivered,2023-10-29 19:20:42,2023-11-02 19:20:42,137400
131,O001940,C1155,P0399,2023-10-29 13:15:09,2,PAY001940,Credit Card,Completed,2023-10-29 13:48:09,화장품 상품_399,전자제품,35300,55,이영수,Female,22,2025-10-11,의왕시,S001940,대한통운,Delivered,2023-10-29 16:48:09,2023-10-30 16:48:09,70600
132,O003843,C0060,P0053,2023-10-29 13:53:33,1,PAY003843,Credit Card,Completed,2023-10-29 14:24:33,도서 상품_53,식품,37900,41,김영철,Female,16,2025-03-07,성남시 수정구,S003843,대한통운,Cancelled,2023-10-30 04:24:33,,37900
133,O002015,C1084,P0425,2023-10-29 14:34:35,5,PAY002015,Bank Transfer,Completed,2023-10-29 15:12:35,식품 상품_425,식품,45400,28,이하윤,Male,15,2025-09-27,용인시,S002015,우체국택배,Delivered,2023-10-30 10:12:35,2023-11-02 10:12:35,227000
134,O003213,C0578,P0359,2023-10-29 18:12:20,5,PAY003213,Credit Card,Completed,2023-10-29 19:00:20,의류 상품_359,화장품,15500,135,차민재,Female,36,2025-01-10,양주시,S003213,한진택배,Delivered,2023-10-30 01:00:20,2023-11-04 01:00:20,77500
135,O005674,C0426,P0447,2023-10-30 05:42:26,2,PAY005674,Mobile Payment,Completed,2023-10-30 06:31:26,도서 상품_447,스포츠용품,76800,150,박영일,Female,42,2024-01-22,태백시,S005674,우체국택배,Shipped,2023-10-30 11:31:26,,153600
136,O002878,C0349,P0416,2023-10-30 05:44:41,5,PAY002878,Credit Card,Completed,2023-10-30 06:00:41,의류 상품_416,식품,84200,152,최수빈,Female,17,2025-06-04,안산시 상록구,S002878,대한통운,Delivered,2023-10-31 02:00:41,2023-11-05 02:00:41,421000
137,O005733,C0061,P0255,2023-10-30 06:30:27,3,PAY005733,Bank Transfer,Failed,,화장품 상품_255,의류,60700,180,조선영,Male,61,2025-03-21,수원시,,,,,,182100
138,O005265,C0855,P0400,2023-10-30 07:15:36,4,PAY005265,Bank Transfer,Completed,2023-10-30 07:48:36,화장품 상품_400,식품,59200,32,이서준,Female,43,2023-05-05,서산시,S005265,대한통운,Delivered,2023-10-31 04:48:36,2023-11-01 04:48:36,236800
139,O006558,C1093,P0071,2023-10-30 11:12:59,3,PAY006558,Mobile Payment,Completed,2023-10-30 11:18:59,화장품 상품_71,식품,77300,84,양옥순,Female,15,2023-11-22,광주시,S006558,우체국택배,Delivered,2023-10-30 20:18:59,2023-11-03 20:18:59,231900
140,O004724,C0130,P0148,2023-10-30 12:25:02,3,PAY004724,Mobile Payment,Failed,,가구 상품_148,스포츠용품,89400,52,고영숙,Female,62,2023-03-30,태안군,,,,,,268200
141,O008459,C0701,P0302,2023-10-30 14:39:22,5,PAY008459,Bank Transfer,Completed,2023-10-30 15:35:22,식품 상품_302,화장품,12900,30,김정자,Female,57,2023-05-15,삼척시,S008459,한진택배,Delivered,2023-10-31 08:35:22,2023-11-03 08:35:22,64500
142,O007292,C0213,P0384,2023-10-30 15:46:29,1,PAY007292,Mobile Payment,Completed,2023-10-30 16:17:29,화장품 상품_384,의류,25700,186,주은영,Male,50,2024-07-22,용인시 기흥구,S007292,롯데택배,Shipped,2023-10-31 00:17:29,,25700
143,O006754,C1343,P0155,2023-10-30 16:08:15,4,PAY006754,Bank Transfer,Completed,2023-10-30 17:01:15,도서 상품_155,가구,12500,160,김지은,Female,69,2024-08-18,부여군,S006754,우체국택배,Delivered,2023-10-31 06:01:15,2023-11-03 06:01:15,50000
144,O005829,C1662,P0283,2023-10-30 17:08:09,3,PAY005829,Credit Card,Completed,2023-10-30 17:52:09,식품 상품_283,스포츠용품,64900,85,김광수,Female,23,2025-07-03,김포시,S005829,대한통운,Delivered,2023-10-31 05:52:09,2023-11-04 05:52:09,194700
145,O007357,C1367,P0189,2023-10-30 17:40:18,1,PAY007357,Mobile Payment,Failed,,가구 상품_189,전자제품,73200,189,한순자,Female,39,2023-01-23,군포시,,,,,,73200
146,O006044,C1224,P0117,2023-10-30 20:24:29,1,PAY006044,Bank Transfer,Completed,2023-10-30 21:12:29,화장품 상품_117,가구,90800,52,이미영,Male,49,2024-12-16,증평군,S006044,대한통운,Delivered,2023-10-31 05:12:29,2023-11-03 05:12:29,90800
147,O001582,C1248,P0273,2023-10-31 00:42:31,1,PAY001582,Bank Transfer,Completed,2023-10-31 00:56:31,전자제품 상품_273,가구,89500,33,김은서,Female,49,2023-08-08,강릉시,S001582,대한통운,Delivered,2023-10-31 19:56:31,2023-11-03 19:56:31,89500
148,O008389,C0255,P0324,2023-10-31 03:13:10,3,PAY008389,Mobile Payment,Completed,2023-10-31 03:36:10,전자제품 상품_324,전자제품,70800,126,이영일,Female,30,2025-05-31,성남시 수정구,S008389,롯데택배,Shipped,2023-10-31 14:36:10,,212400
149,O005897,C0834,P0058,2023-10-31 04:22:12,3,PAY005897,Mobile Payment,Completed,2023-10-31 04:31:12,전자제품 상품_58,식품,73500,139,엄성진,Male,35,2024-01-10,원주시,S005897,우체국택배,Shipped,2023-10-31 19:31:12,,220500
150,O007578,C0089,P0466,2023-10-31 06:01:30,4,PAY007578,Mobile Payment,Completed,2023-10-31 06:39:30,전자제품 상품_466,스포츠용품,20300,128,박승민,Male,32,2022-11-14,원주시,S007578,한진택배,Delivered,2023-10-31 12:39:30,2023-11-05 12:39:30,81200
151,O005618,C0056,P0466,2023-10-31 07:59:25,3,PAY005618,Credit Card,Completed,2023-10-31 08:18:25,전자제품 상품_466,스포츠용품,20300,128,황영길,Female,42,2025-03-16,고양시 일산서구,S005618,대한통운,Preparing,2023-10-31 10:18:25,,60900
152,O004821,C0630,P0384,2023-10-31 16:47:26,2,PAY004821,Mobile Payment,Completed,2023-10-31 17:09:26,화장품 상품_384,의류,25700,186,한경희,Male,37,2023-09-05,광명시,S004821,대한통운,Delivered,2023-10-31 22:09:26,2023-11-02 22:09:26,51400
153,O006022,C0412,P0366,2023-10-31 18:54:56,5,PAY006022,Credit Card,Completed,2023-10-31 19:10:56,도서 상품_366,전자제품,93600,160,김정수,Male,50,2022-12-12,보령시,S006022,한진택배,Delivered,2023-11-01 07:10:56,2023-11-03 07:10:56,468000
154,O009617,C0611,P0071,2023-11-01 03:33:43,1,PAY009617,Bank Transfer,Completed,2023-11-01 04:05:43,화장품 상품_71,식품,77300,84,이상훈,Female,51,2023-09-12,괴산군,S009617,한진택배,Delivered,2023-11-01 15:05:43,2023-11-02 15:05:43,77300
155,O005873,C1162,P0463,2023-11-01 06:31:39,3,PAY005873,Bank Transfer,Completed,2023-11-01 07:21:39,전자제품 상품_463,의류,99900,63,백경수,Male,19,2023-09-02,양평군,S005873,우체국택배,Shipped,2023-11-02 01:21:39,,299700
156,O005307,C1962,P0341,2023-11-01 07:29:57,4,PAY005307,Mobile Payment,Completed,2023-11-01 07:47:57,식품 상품_341,전자제품,77300,145,오민준,Male,59,2023-04-07,가평군,S005307,한진택배,Shipped,2023-11-01 19:47:57,,309200
157,O004899,C0877,P0415,2023-11-01 07:44:41,5,PAY004899,Credit Card,Pending,,전자제품 상품_415,의류,38200,32,노영수,Male,47,2024-12-14,수원시 팔달구,,,,,,191000
158,O002482,C1557,P0127,2023-11-01 08:06:12,5,PAY002482,Mobile Payment,Completed,2023-11-01 08:45:12,가구 상품_127,화장품,62500,75,김성훈,Male,20,2025-01-26,보령시,S002482,롯데택배,Shipped,2023-11-01 23:45:12,,312500
159,O008937,C0209,P0113,2023-11-01 09:08:59,4,PAY008937,Bank Transfer,Completed,2023-11-01 09:23:59,스포츠용품 상품_113,도서,6400,51,장승현,Female,32,2023-01-17,수원시 장안구,S008937,대한통운,Cancelled,2023-11-02 02:23:59,,25600
160,O004596,C0467,P0413,2023-11-01 09:46:20,2,PAY004596,Credit Card,Completed,2023-11-01 10:18:20,가구 상품_413,의류,86900,196,심도윤,Female,22,2025-10-09,수원시,S004596,우체국택배,Shipped,2023-11-01 11:18:20,,173800
161,O005206,C0411,P0095,2023-11-01 12:14:39,3,PAY005206,Mobile Payment,Completed,2023-11-01 12:47:39,식품 상품_95,의류,75400,167,오정훈,Female,45,2022-12-03,의정부시,S005206,한진택배,Delivered,2023-11-02 01:47:39,2023-11-05 01:47:39,226200
162,O003957,C0577,P0242,2023-11-01 12:44:14,4,PAY003957,Bank Transfer,Completed,2023-11-01 13:16:14,스포츠용품 상품_242,스포츠용품,21900,66,이정수,Male,67,2023-01-28,용인시 기흥구,S003957,우체국택배,Shipped,2023-11-01 23:16:14,,87600
163,O003360,C0177,P0165,2023-11-01 15:14:45,5,PAY003360,Mobile Payment,Completed,2023-11-01 15:27:45,가구 상품_165,가구,38700,120,권정순,Female,54,2024-11-07,수원시 팔달구,S003360,우체국택배,Preparing,2023-11-01 16:27:45,,193500
164,O007648,C0727,P0271,2023-11-01 19:34:48,5,PAY007648,Bank Transfer,Completed,2023-11-01 20:28:48,식품 상품_271,가구,49500,142,김준호,Female,68,2022-10-22,동해시,S007648,우체국택배,Delivered,2023-11-02 09:28:48,2023-11-06 09:28:48,247500
165,O003817,C1155,P0351,2023-11-01 23:31:52,2,PAY003817,Credit Card,Completed,2023-11-02 00:11:52,가구 상품_351,의류,90900,78,이영수,Female,22,2025-10-11,의왕시,S003817,한진택배,Delivered,2023-11-03 00:11:52,2023-11-08 00:11:52,181800
166,O005321,C1413,P0244,2023-11-02 11:08:33,5,PAY005321,Credit Card,Completed,2023-11-02 12:06:33,전자제품 상품_244,가구,90900,93,백영수,Male,41,2025-09-10,오산시,S005321,우체국택배,Delivered,2023-11-02 19:06:33,2023-11-04 19:06:33,454500
167,O009485,C1533,P0313,2023-11-02 11:20:49,3,PAY009485,Credit Card,Completed,2023-11-02 12:13:49,도서 상품_313,스포츠용품,22600,88,이지은,Female,44,2024-10-13,부천시 오정구,S009485,우체국택배,Delivered,2023-11-03 05:13:49,2023-11-08 05:13:49,67800
168,O007279,C1460,P0198,2023-11-02 12:49:18,2,PAY007279,Bank Transfer,Completed,2023-11-02 13:31:18,전자제품 상품_198,화장품,72100,165,박지현,Male,17,2024-11-07,강릉시,S007279,대한통운,Delivered,2023-11-02 14:31:18,2023-11-03 14:31:18,144200
169,O008523,C0988,P0363,2023-11-02 13:29:52,3,PAY008523,Mobile Payment,Completed,2023-11-02 13:42:52,의류 상품_363,전자제품,56200,75,차우진,Male,37,2025-10-16,홍성군,S008523,우체국택배,Delivered,2023-11-02 23:42:52,2023-11-05 23:42:52,168600
170,O000276,C1689,P0265,2023-11-02 14:02:57,3,PAY000276,Bank Transfer,Completed,2023-11-02 14:39:57,의류 상품_265,의류,94700,110,배민재,Male,36,2023-12-25,증평군,S000276,대한통운,Delivered,2023-11-03 00:39:57,2023-11-07 00:39:57,284100
171,O008740,C0170,P0278,2023-11-02 15:06:31,4,PAY008740,Credit Card,Completed,2023-11-02 15:43:31,식품 상품_278,도서,41900,168,서정웅,Female,68,2025-09-21,부천시 소사구,S008740,우체국택배,Delivered,2023-11-03 12:43:31,2023-11-08 12:43:31,167600
172,O008611,C0156,P0097,2023-11-02 15:06:41,1,PAY008611,Mobile Payment,Completed,2023-11-02 15:26:41,스포츠용품 상품_97,의류,36800,36,김보람,Male,45,2025-07-16,화천군,S008611,한진택배,Delivered,2023-11-03 12:26:41,2023-11-07 12:26:41,36800
173,O008618,C1220,P0400,2023-11-02 15:40:27,3,PAY008618,Mobile Payment,Completed,2023-11-02 16:18:27,화장품 상품_400,식품,59200,32,황예준,Male,36,2024-05-07,부천시,S008618,한진택배,Cancelled,2023-11-03 06:18:27,,177600
174,O002348,C1257,P0228,2023-11-02 17:27:38,1,PAY002348,Mobile Payment,Completed,2023-11-02 17:57:38,전자제품 상품_228,식품,67800,46,이시우,Male,67,2023-01-09,영월군,S002348,대한통운,Cancelled,2023-11-02 21:57:38,,67800
175,O003692,C1973,P0467,2023-11-02 23:47:28,1,PAY003692,Bank Transfer,Completed,2023-11-03 00:40:28,의류 상품_467,전자제품,90000,153,배미경,Female,65,2025-01-20,성남시 수정구,S003692,우체국택배,Delivered,2023-11-03 15:40:28,2023-11-05 15:40:28,90000
176,O002048,C1595,P0110,2023-11-03 01:45:06,1,PAY002048,Credit Card,Completed,2023-11-03 01:52:06,식품 상품_110,의류,15200,31,윤성훈,Male,28,2024-07-15,군포시,S002048,롯데택배,Preparing,2023-11-03 11:52:06,,15200
177,O005923,C0208,P0253,2023-11-03 06:30:41,1,PAY005923,Bank Transfer,Completed,2023-11-03 06:40:41,화장품 상품_253,가구,85400,23,이승민,Male,29,2025-05-22,옥천군,S005923,롯데택배,Delivered,2023-11-03 10:40:41,2023-11-05 10:40:41,85400
178,O008144,C0842,P0439,2023-11-03 10:26:56,1,PAY008144,Bank Transfer,Pending,,가구 상품_439,가구,24000,22,임영철,Female,36,2023-06-13,보령시,,,,,,24000
179,O004159,C0038,P0314,2023-11-03 12:06:13,4,PAY004159,Bank Transfer,Completed,2023-11-03 12:37:13,화장품 상품_314,식품,61400,79,김은영,Male,34,2025-04-03,안산시 상록구,S004159,롯데택배,Delivered,2023-11-04 01:37:13,2023-11-05 01:37:13,245600
180,O000285,C1513,P0367,2023-11-03 17:28:23,4,PAY000285,Credit Card,Completed,2023-11-03 17:44:23,식품 상품_367,스포츠용품,31300,1,배하은,Male,47,2022-11-12,보령시,S000285,롯데택배,Shipped,2023-11-04 08:44:23,,125200
